CustomerID,AnnualIncome,SpendingScore,Age,Gender
8035,14280,54,66,Female
8036,51528,68,79,Female
8037,94971,13,20,Female
8038,31036,100,78,Male
8039,39398,1,21,Male
8040,71466,70,86,Female
8041,53965,20,17,Female
8042,13554,73,30,Male
8043,89307,18,38,Male
8044,60245,82,84,Male
8045,15329,38,46,Female
8046,65234,92,30,Female
8047,27865,1,57,Male
8048,78254,100,24,Male
8049,56972,1,22,Female
8050,67186,65,81,Female
8051,47032,50,96,Male
8052,88273,74,89,Female
8053,19504,17,84,Male
8054,81083,60,70,Female
8055,74349,24,45,Male
8056,50623,69,41,Male
8057,65609,1,19,Male
8058,86548,100,51,Female
8059,90413,1,82,Female
8060,5615,88,93,Male
8061,13078,39,40,Female
8062,31976,67,86,Male
8063,33430,1,85,Female
8064,52239,82,38,Male
8065,9477,56,42,Male
8066,44205,73,25,Female
8067,2918,1,39,Female
8068,53984,100,39,Female
8069,54285,5,57,Female
8070,57977,58,51,Female
8071,39875,56,22,Male
8072,58016,100,96,Female
8073,39550,1,70,Female
8074,53849,95,99,Male
8075,39028,53,43,Female
8076,38877,75,50,Female
8077,13669,5,15,Female
8078,97976,98,50,Male
8079,33282,1,83,Male
8080,68740,73,82,Male
8081,48910,42,48,Female
8082,4174,98,48,Female
8083,65749,1,38,Male
8084,74621,87,75,Male
8085,31276,28,31,Male
8086,87780,65,30,Male
8087,79426,1,45,Female
8088,21058,86,39,Male
8089,59131,1,38,Female
8090,6345,84,68,Female
8091,26844,47,62,Male
8092,84096,94,53,Male
8093,5599,1,46,Male
8094,91066,80,74,Female
8095,51696,23,47,Male
8096,89084,86,45,Male
8097,18792,8,40,Female
8098,97180,94,12,Female
8099,77273,1,29,Male
8100,61580,74,88,Female
8101,32259,29,75,Female
8102,75122,91,57,Male
8103,97510,1,71,Female
8104,411,72,98,Female
8105,66892,24,39,Male
8106,27460,69,84,Female
8107,7196,3,88,Female
8108,9821,75,49,Male
8109,19189,1,41,Female
8110,61492,65,100,Male
8111,34096,21,86,Male
8112,35921,61,48,Male
8113,19638,1,11,Female
8114,53520,85,13,Male
8115,68948,31,21,Female
8116,42179,83,82,Female
8117,71986,17,86,Female
8118,11346,87,14,Male
8119,72603,8,19,Female
8120,24272,67,26,Male
8121,30075,39,63,Male
8122,28848,82,78,Female
8123,76323,6,65,Male
8124,93274,68,27,Female
8125,78434,34,53,Female
8126,75692,88,45,Female
8127,24564,15,35,Male
8128,51556,100,65,Male
8129,98236,1,90,Female
8130,75287,84,13,Male
8131,81793,53,47,Male
8132,67726,63,40,Female
8133,69288,8,85,Female
8134,5556,77,94,Female
8135,22709,56,97,Female
8136,1233,66,63,Female
8137,51450,1,99,Male
8138,80325,90,96,Female
8139,31012,10,89,Female
8140,43193,72,68,Female
8141,43163,55,30,Male
8142,13796,79,37,Male
8143,24320,13,59,Male
8144,32991,84,18,Female
8145,52926,23,65,Male
8146,81711,77,67,Male
8147,94712,10,69,Female
8148,56436,95,56,Female
8149,58812,2,36,Female
8150,33390,83,51,Female
8151,6876,50,33,Male
8152,20378,69,49,Male
8153,86224,22,16,Female
8154,30796,74,31,Female
8155,24401,54,26,Male
8156,4902,91,24,Male
8157,85148,25,25,Male
8158,40536,89,39,Male
8159,85953,22,53,Male
8160,21925,69,14,Male
8161,74663,24,85,Male
8162,24843,72,82,Female
8163,68457,7,58,Female
8164,51151,60,59,Male
8165,70031,33,73,Female
8166,61096,93,77,Male
8167,21366,1,84,Male
8168,11353,100,35,Female
8169,60633,20,37,Female
8170,4161,67,66,Male
8171,69014,31,30,Male
8172,52632,97,58,Male
8173,77467,1,96,Female
8174,58926,59,81,Male
8175,6744,31,78,Male
8176,42285,80,34,Male
8177,62396,1,99,Female
8178,45129,97,44,Male
8179,26149,1,33,Male
8180,98989,60,35,Male
8181,63778,54,23,Female
8182,645,92,35,Male
8183,63742,16,65,Male
8184,25212,94,62,Female
8185,94029,55,20,Male
8186,61441,77,75,Female
8187,64747,2,13,Female
8188,86534,88,25,Female
8189,21441,1,10,Male
8190,31103,55,100,Female
8191,71991,43,95,Male
8192,27377,93,58,Female
8193,58219,15,25,Male
8194,25698,71,72,Female
8195,92955,39,72,Male
8196,7203,68,71,Female
8197,88519,1,97,Female
8198,40685,100,34,Male
8199,95688,8,33,Male
8200,72742,76,88,Male
8201,18920,24,29,Female
8202,25083,81,24,Male
8203,20009,1,33,Male
8204,13696,86,22,Female
8205,62759,30,51,Male
8206,87299,80,45,Female
8207,41596,25,54,Female
8208,40276,100,53,Female
8209,15406,7,50,Male
8210,39871,59,96,Male
8211,87019,55,50,Female
8212,27074,83,49,Male
8213,77700,10,48,Male
8214,51580,61,17,Female
8215,89091,41,87,Male
8216,24268,90,77,Male
8217,70293,1,20,Female
8218,91331,100,53,Female
8219,99031,1,81,Female
8220,93262,73,24,Female
8221,2560,38,45,Female
8222,60161,63,16,Female
8223,42736,1,98,Female
8224,92497,57,34,Male
8225,14020,36,30,Male
8226,64566,78,19,Male
8227,93248,22,16,Female
8228,32039,74,29,Female
8229,61086,1,99,Female
8230,48789,52,10,Male
8231,41588,30,30,Male
8232,26300,73,91,Female
8233,99323,18,15,Male
8234,85847,93,35,Female
8235,38245,54,84,Female
8236,28952,75,10,Female
8237,90435,8,31,Male
8238,62525,74,68,Female
8239,39826,12,10,Female
8240,5906,72,31,Female
8241,9153,24,73,Male
8242,89306,97,72,Male
8243,30907,13,43,Male
8244,53551,81,30,Female
8245,21401,55,32,Male
8246,63534,67,53,Female
8247,10470,12,70,Male
8248,58954,100,71,Female
8249,36759,1,21,Female
8250,47011,53,98,Female
8251,36671,47,83,Male
8252,86814,79,24,Male
8253,51488,2,61,Female
8254,30611,65,47,Male
8255,98997,21,27,Male
8256,69245,74,16,Male
8257,86395,5,93,Male
8258,91087,100,94,Male
8259,9707,20,33,Male
8260,84956,82,48,Female
8261,72884,22,14,Female
8262,42115,68,57,Female
8263,59984,1,100,Female
8264,26623,90,71,Male
8265,85780,43,53,Female
8266,72445,84,15,Female
8267,26125,1,61,Female
8268,52684,74,21,Male
8269,72740,2,79,Female
8270,69588,54,36,Female
8271,45364,54,26,Male
8272,47213,75,48,Female
8273,30352,23,20,Female
8274,38894,88,36,Female
8275,70442,46,58,Female
8276,33884,64,52,Male
8277,27366,14,94,Male
8278,56436,83,96,Male
8279,40920,6,29,Male
8280,43604,63,27,Female
8281,86742,47,50,Female
8282,87620,99,99,Male
8283,38118,1,20,Female
8284,11703,74,21,Male
8285,60047,46,26,Male
8286,15700,92,40,Male
8287,97186,12,96,Female
8288,59658,74,91,Male
8289,85544,2,80,Male
8290,8573,67,48,Male
8291,51628,41,41,Male
8292,5840,79,87,Male
8293,33602,24,98,Female
8294,72714,71,92,Male
8295,70826,34,88,Female
8296,80380,64,14,Male
8297,65564,1,31,Male
8298,48049,100,89,Female
8299,62736,2,87,Female
8300,15877,73,18,Female
8301,15648,31,79,Male
8302,62823,90,25,Male
8303,39017,3,95,Female
8304,86967,93,58,Female
8305,5337,55,61,Male
8306,69318,94,54,Male
8307,92885,13,29,Male
8308,73425,97,68,Male
8309,92524,8,28,Female
8310,617,64,83,Female
8311,6285,27,20,Male
8312,62439,72,44,Male
8313,70509,24,41,Male
8314,47117,57,36,Male
8315,88635,20,64,Male
8316,42588,79,90,Male
8317,6494,17,28,Male
8318,70803,100,12,Female
8319,36437,1,92,Female
8320,74270,77,78,Male
8321,86419,20,30,Male
8322,82494,96,93,Male
8323,51622,21,20,Male
8324,7736,59,46,Female
8325,44511,44,30,Female
8326,36081,71,51,Male
8327,24854,9,56,Male
8328,35109,100,44,Female
8329,9533,1,12,Female
8330,9363,84,53,Female
8331,6499,44,57,Male
8332,8762,90,26,Female
8333,96188,1,10,Male
8334,37807,90,39,Male
8335,49270,21,66,Female
8336,14859,95,33,Male
8337,1280,13,77,Male
8338,67165,80,31,Female
8339,61596,7,83,Female
8340,41421,84,78,Male
8341,92613,40,26,Male
8342,53798,100,37,Male
8343,46465,3,36,Male
8344,40278,63,70,Female
8345,89338,38,82,Female
8346,7661,85,80,Female
8347,85776,1,85,Female
8348,33410,94,87,Male
8349,34354,1,64,Female
8350,95282,61,26,Female
8351,92732,45,84,Male
8352,2272,81,89,Male
8353,74697,18,95,Male
8354,24133,92,19,Male
8355,54863,32,70,Female
8356,80211,59,93,Female
8357,67740,1,72,Male
8358,40342,100,66,Female
8359,31210,1,65,Female
8360,29028,64,85,Female
8361,27095,34,43,Male
8362,47711,77,11,Female
8363,55221,2,58,Female
8364,13639,62,18,Male
8365,60356,58,18,Female
8366,52762,64,45,Male
8367,51155,1,12,Female
8368,15220,96,82,Female
8369,15205,1,59,Female
8370,20994,85,75,Female
8371,86170,41,49,Male
8372,47377,87,20,Male
8373,35160,1,66,Female
8374,94501,61,87,Female
8375,83747,23,97,Male
8376,86780,76,66,Male
8377,30084,9,39,Female
8378,57012,80,51,Male
8379,77686,12,43,Male
8380,95944,63,63,Male
8381,49178,37,22,Female
8382,74660,92,88,Male
8383,93570,1,79,Male
8384,32400,66,22,Male
8385,74345,31,75,Female
8386,84607,76,32,Male
8387,91616,11,24,Female
8388,23104,99,30,Male
8389,71063,21,25,Female
8390,95503,64,51,Female
8391,12924,42,22,Male
8392,60494,70,51,Male
8393,1144,1,64,Female
8394,80171,73,98,Female
8395,66542,54,46,Female
8396,89036,79,35,Female
8397,76552,4,37,Male
8398,44844,95,72,Male
8399,64783,18,14,Male
8400,51,74,15,Female
8401,8096,34,64,Female
8402,8484,73,26,Female
8403,86492,10,56,Female
8404,81882,94,29,Male
8405,12631,27,60,Male
8406,77261,94,23,Male
8407,71086,6,24,Female
8408,25443,100,90,Male
8409,29548,1,19,Male
8410,87825,60,86,Female
8411,66547,49,55,Male
8412,26719,77,76,Male
8413,16192,1,41,Male
8414,72364,61,96,Female
8415,20129,42,89,Male
8416,12989,60,72,Female
8417,61678,13,79,Male
8418,69661,99,90,Male
8419,48968,1,58,Female
8420,50750,69,22,Male
8421,19562,42,54,Female
8422,17453,73,98,Male
8423,17197,1,82,Female
8424,1883,68,97,Male
8425,95981,28,44,Female
8426,70713,90,55,Female
8427,88641,11,51,Male
8428,8989,100,45,Male
8429,50442,8,57,Male
8430,7506,63,76,Male
8431,48951,36,14,Female
8432,61335,74,47,Male
8433,89854,1,85,Female
8434,13514,95,68,Female
8435,92992,35,57,Male
8436,80692,64,14,Female
8437,69820,6,72,Female
8438,79801,95,86,Male
8439,97610,1,72,Female
8440,88894,84,53,Male
8441,4025,19,45,Female
8442,37924,89,84,Female
8443,59574,1,84,Male
8444,26277,81,88,Male
8445,17740,52,22,Female
8446,72692,79,29,Female
8447,78096,9,35,Female
8448,39644,87,46,Female
8449,65121,9,95,Female
8450,94137,54,31,Female
8451,88943,39,89,Male
8452,65612,70,58,Male
8453,55636,25,80,Female
8454,65941,74,30,Male
8455,15345,33,83,Male
8456,26376,73,22,Male
8457,20310,10,63,Female
8458,98526,84,32,Male
8459,48998,4,42,Male
8460,50217,69,72,Female
8461,66139,29,33,Male
8462,7103,96,92,Male
8463,15456,4,56,Female
8464,36575,71,66,Male
8465,77462,24,65,Female
8466,68422,88,12,Female
8467,52480,22,95,Female
8468,14699,92,23,Male
8469,40786,15,94,Male
8470,30489,61,86,Female
8471,79429,53,89,Male
8472,84679,63,14,Male
8473,19806,1,92,Male
8474,4852,76,61,Female
8475,29048,26,62,Female
8476,58117,62,53,Female
8477,53482,14,92,Male
8478,85187,86,41,Male
8479,50738,16,37,Male
8480,87367,72,39,Male
8481,10248,31,91,Female
8482,7461,82,40,Male
8483,87721,1,18,Female
8484,11179,96,97,Male
8485,91975,39,90,Female
8486,68037,88,72,Male
8487,83136,20,97,Female
8488,24966,82,70,Female
8489,27553,17,29,Female
8490,13014,86,56,Female
8491,73302,22,19,Male
8492,47178,100,64,Male
8493,75848,25,85,Male
8494,77275,94,14,Female
8495,15604,40,88,Male
8496,45101,81,88,Male
8497,9363,6,99,Male
8498,11990,98,77,Female
8499,32137,4,76,Male
8500,98654,60,38,Male
8501,76653,25,47,Female
8502,4734,68,68,Male
8503,75195,13,37,Female
8504,28917,63,76,Female
8505,13269,57,27,Female
8506,61758,94,14,Female
8507,35304,14,23,Female
8508,10411,91,16,Male
8509,69626,1,73,Male
8510,35314,76,18,Male
8511,1672,30,27,Male
8512,90713,86,83,Female
8513,55504,17,97,Male
8514,97049,80,36,Male
8515,24795,30,48,Female
8516,68274,64,59,Male
8517,96342,18,28,Male
8518,65229,100,31,Female
8519,74080,1,93,Female
8520,30029,78,99,Female
8521,57373,45,35,Female
8522,35308,83,97,Female
8523,25448,1,52,Female
8524,89853,63,48,Female
8525,96040,50,58,Male
8526,89064,84,37,Male
8527,38635,4,96,Male
8528,75889,81,34,Female
8529,38008,20,99,Male
8530,4993,56,70,Female
8531,73747,30,47,Female
8532,58724,98,45,Female
8533,24284,20,46,Female
8534,91796,77,79,Female
8535,18941,55,86,Female
8536,66314,79,92,Male
8537,5150,22,46,Female
8538,84028,76,38,Male
8539,9550,1,76,Female
8540,61550,67,54,Female
8541,30931,57,87,Female
8542,28329,95,84,Female
8543,55123,15,62,Female
8544,41371,71,47,Female
8545,1676,54,33,Female
8546,13376,79,100,Female
8547,90041,11,38,Female
8548,1067,99,14,Male
8549,55015,1,45,Male
8550,59600,64,34,Female
8551,30593,42,45,Male
8552,70795,79,46,Male
8553,95360,1,58,Female
8554,53165,84,77,Male
8555,9559,59,15,Female
8556,76639,85,72,Male
8557,39367,1,46,Female
8558,56536,100,97,Male
8559,84585,17,49,Male
8560,51798,71,20,Male
8561,54969,48,57,Male
8562,83084,63,16,Male
8563,40140,22,34,Male
8564,92334,89,14,Female
8565,82142,32,51,Male
8566,29590,56,83,Female
8567,27866,1,12,Male
8568,76479,75,58,Male
8569,58612,1,89,Male
8570,75475,54,44,Female
8571,86356,54,73,Female
8572,59125,78,43,Female
8573,4418,1,100,Female
8574,33983,59,90,Female
8575,87718,57,49,Male
8576,11243,60,78,Female
8577,83290,21,66,Female
8578,85922,94,14,Male
8579,88742,6,49,Male
8580,56316,64,67,Male
8581,18090,57,19,Female
8582,13374,76,46,Female
8583,59133,8,99,Female
8584,77338,86,73,Male
8585,10655,28,20,Male
8586,85917,95,24,Male
8587,59951,15,91,Female
8588,61686,77,66,Female
8589,67151,5,84,Female
8590,29655,73,48,Female
8591,18830,33,83,Female
8592,61731,77,95,Male
8593,18908,7,84,Female
8594,93419,85,64,Female
8595,22687,33,27,Female
8596,8292,89,54,Male
8597,38815,1,72,Male
8598,20010,95,96,Female
8599,97100,14,38,Female
8600,25078,61,86,Male
8601,6263,35,11,Male
8602,60267,86,47,Male
8603,65796,10,82,Female
8604,45333,85,72,Male
8605,49974,39,14,Male
8606,21310,87,72,Female
8607,69543,2,88,Female
8608,93640,100,32,Male
8609,46779,1,91,Male
8610,48183,60,78,Female
8611,99306,40,41,Male
8612,96001,81,61,Female
8613,60631,1,46,Male
8614,38551,62,35,Female
8615,88334,48,83,Female
8616,570,64,30,Female
8617,38921,1,71,Female
8618,55001,100,89,Female
8619,16347,1,47,Male
8620,68028,52,92,Female
8621,12304,46,53,Female
8622,76418,81,17,Female
8623,86235,15,41,Male
8624,74767,81,69,Male
8625,72882,58,70,Male
8626,86951,95,70,Male
8627,77567,1,85,Male
8628,55958,100,46,Male
8629,31146,19,94,Male
8630,54013,80,58,Male
8631,88498,46,83,Male
8632,76087,85,26,Male
8633,8664,18,64,Female
8634,66696,83,98,Female
8635,20845,34,25,Female
8636,87564,69,95,Male
8637,41078,1,83,Male
8638,99976,89,58,Female
8639,97673,3,63,Male
8640,65294,62,49,Female
8641,367,55,29,Female
8642,84117,78,25,Male
8643,82112,4,83,Male
8644,37948,69,64,Female
8645,3606,42,20,Male
8646,33025,61,62,Male
8647,30920,1,45,Female
8648,31254,100,97,Female
8649,11106,9,30,Male
8650,73917,64,81,Female
8651,54251,52,70,Female
8652,87318,69,10,Male
8653,88867,1,98,Female
8654,7649,94,76,Female
8655,12818,32,26,Female
8656,97309,77,52,Female
8657,25130,14,75,Male
8658,29492,81,87,Female
8659,75724,1,81,Male
8660,74457,83,92,Female
8661,23502,20,46,Male
8662,6240,99,42,Male
8663,32895,24,37,Male
8664,79928,62,61,Female
8665,23251,32,85,Female
8666,94292,57,62,Female
8667,4379,1,51,Male
8668,77684,79,18,Female
8669,42476,12,47,Female
8670,27621,64,51,Female
8671,37784,49,21,Female
8672,61262,86,70,Female
8673,18825,1,31,Female
8674,46260,77,44,Male
8675,77393,46,69,Male
8676,29230,57,24,Male
8677,63767,5,19,Female
8678,88215,97,66,Female
8679,95009,22,20,Female
8680,28573,69,35,Male
8681,90236,27,18,Male
8682,84678,76,47,Male
8683,65266,10,92,Female
8684,85496,85,89,Female
8685,97925,49,30,Female
8686,53323,61,72,Female
8687,73012,1,18,Male
8688,49993,81,96,Female
8689,63012,1,15,Male
8690,45874,66,59,Female
8691,97165,53,20,Female
8692,62652,77,22,Male
8693,37025,1,83,Female
8694,87051,69,94,Female
8695,70880,51,85,Female
8696,18658,91,47,Female
8697,20620,1,31,Female
8698,67201,100,86,Male
8699,27916,16,28,Male
8700,87667,82,42,Male
8701,26796,20,88,Male
8702,93022,76,88,Female
8703,18445,12,47,Male
8704,11684,60,67,Female
8705,73723,28,49,Male
8706,97252,59,99,Female
8707,54929,20,63,Male
8708,67816,100,97,Female
8709,74836,21,16,Male
8710,32150,91,94,Male
8711,83578,43,53,Female
8712,54012,65,60,Female
8713,10304,15,91,Female
8714,70519,82,49,Female
8715,84622,38,19,Female
8716,783,86,25,Female
8717,54043,5,44,Male
8718,12135,83,54,Female
8719,59756,1,39,Female
8720,9695,91,100,Male
8721,49874,28,53,Female
8722,645,84,82,Male
8723,49158,1,42,Male
8724,60269,94,53,Male
8725,38398,50,46,Male
8726,19338,83,14,Female
8727,30795,1,65,Male
8728,37429,75,99,Female
8729,7413,1,49,Female
8730,76392,67,66,Male
8731,13805,54,13,Male
8732,73111,78,100,Male
8733,28093,1,24,Male
8734,8154,79,44,Female
8735,43869,43,92,Female
8736,25391,78,21,Male
8737,87535,14,79,Male
8738,4502,100,30,Female
8739,89543,1,31,Female
8740,27361,54,37,Female
8741,51697,52,24,Female
8742,45487,95,97,Female
8743,70963,22,13,Male
8744,25099,75,88,Male
8745,83421,56,85,Male
8746,27873,62,64,Female
8747,74716,22,93,Male
8748,93258,100,32,Female
8749,92013,2,93,Male
8750,37697,64,86,Male
8751,20656,33,65,Female
8752,60574,83,69,Male
8753,20437,1,51,Male
8754,48083,84,36,Female
8755,65500,24,61,Male
8756,19305,93,62,Female
8757,17189,1,63,Female
8758,76266,86,99,Male
8759,13869,1,88,Male
8760,17905,59,20,Male
8761,16892,23,72,Male
8762,78702,67,73,Female
8763,94527,13,21,Female
8764,32035,85,20,Male
8765,88005,40,83,Male
8766,735,88,90,Male
8767,55746,3,83,Male
8768,76008,100,81,Female
8769,49700,15,58,Female
8770,18953,91,27,Male
8771,72232,54,11,Male
8772,85193,63,62,Male
8773,83442,11,63,Male
8774,18033,73,83,Female
8775,11964,30,20,Female
8776,73127,63,97,Female
8777,59094,21,26,Male
8778,10370,82,93,Female
8779,113,2,92,Male
8780,24608,56,33,Male
8781,54222,44,98,Female
8782,45600,78,27,Female
8783,96544,12,58,Female
8784,55182,69,61,Female
8785,88387,54,28,Male
8786,792,95,85,Female
8787,99689,10,42,Female
8788,50212,100,52,Female
8789,47112,1,12,Male
8790,39095,77,62,Male
8791,55121,56,30,Male
8792,95526,76,32,Male
8793,47049,1,84,Male
8794,12093,83,43,Female
8795,84520,29,69,Female
8796,12921,66,20,Male
8797,29330,9,74,Female
8798,65037,76,61,Male
8799,68337,14,89,Female
8800,22025,68,49,Female
8801,11198,33,48,Male
8802,35465,67,26,Female
8803,95504,1,87,Male
8804,39986,86,55,Female
8805,5814,54,35,Male
8806,85918,72,81,Male
8807,15577,1,24,Male
8808,39278,87,39,Female
8809,62775,6,61,Male
8810,69051,70,12,Female
8811,99978,31,59,Female
8812,74514,93,47,Male
8813,42722,1,44,Female
8814,1701,95,34,Female
8815,92519,32,77,Female
8816,34378,56,81,Female
8817,53857,25,18,Female
8818,74864,100,46,Female
8819,94906,3,29,Female
8820,42112,86,68,Female
8821,44230,27,74,Female
8822,68833,94,90,Male
8823,87327,1,34,Male
8824,64190,82,54,Female
8825,28436,37,60,Female
8826,18030,83,21,Male
8827,5258,12,32,Male
8828,88015,100,47,Male
8829,10747,1,51,Male
8830,44956,85,66,Male
8831,23557,56,73,Female
8832,33292,96,88,Female
8833,96544,1,66,Male
8834,64618,69,60,Female
8835,45091,24,34,Male
8836,77162,89,63,Female
8837,50693,4,10,Male
8838,15905,92,35,Male
8839,3572,9,47,Female
8840,87778,71,33,Male
8841,80916,44,29,Female
8842,68034,70,21,Male
8843,56469,1,26,Female
8844,23179,75,49,Male
8845,52903,29,83,Female
8846,97289,94,13,Male
8847,98602,4,14,Female
8848,33241,100,43,Female
8849,44173,1,38,Male
8850,2221,85,72,Female
8851,52763,37,10,Female
8852,22378,73,14,Male
8853,31245,1,41,Female
8854,40602,91,12,Female
8855,68742,32,12,Male
8856,93550,65,10,Female
8857,55610,1,80,Male
8858,54146,80,18,Female
8859,74457,1,22,Male
8860,65245,91,71,Female
8861,1530,28,96,Male
8862,66251,73,65,Female
8863,93232,1,82,Female
8864,82121,85,18,Male
8865,41378,30,48,Female
8866,95052,78,34,Female
8867,43727,6,19,Male
8868,76647,92,68,Female
8869,23161,1,60,Female
8870,17447,91,78,Female
8871,76521,33,12,Female
8872,89000,72,17,Female
8873,67066,3,93,Male
8874,82372,57,55,Female
8875,20303,24,31,Male
8876,18315,74,31,Male
8877,60521,2,22,Male
8878,46970,76,14,Female
8879,76174,1,53,Male
8880,42541,80,77,Female
8881,32223,56,77,Male
8882,41617,97,21,Male
8883,13277,1,45,Female
8884,7539,78,69,Male
8885,6909,57,89,Female
8886,46084,89,84,Female
8887,49408,16,78,Female
8888,45379,78,78,Female
8889,82613,1,26,Male
8890,69201,55,18,Male
8891,72580,54,25,Female
8892,27087,80,39,Female
8893,12464,16,59,Male
8894,69285,94,69,Female
8895,93794,42,53,Male
8896,98392,77,81,Female
8897,8072,1,57,Female
8898,45306,100,76,Male
8899,5691,16,43,Female
8900,93405,77,21,Female
8901,99176,37,89,Female
8902,38294,93,66,Female
8903,62358,1,45,Male
8904,9438,78,52,Male
8905,4085,57,75,Male
8906,86230,90,69,Male
8907,68412,17,62,Female
8908,38009,100,76,Female
8909,38437,6,90,Female
8910,42936,59,88,Female
8911,87340,43,81,Male
8912,28147,92,22,Female
8913,5838,1,80,Male
8914,26414,85,53,Female
8915,11513,22,63,Female
8916,40909,83,47,Female
8917,54734,2,46,Female
8918,65509,100,67,Male
8919,84487,1,39,Female
8920,88672,76,61,Male
8921,21021,55,76,Female
8922,51036,92,96,Female
8923,52434,1,60,Male
8924,64591,79,10,Male
8925,37220,54,72,Female
8926,4176,94,35,Male
8927,70773,7,32,Female
8928,41184,100,44,Female
8929,16609,1,76,Female
8930,74539,72,16,Female
8931,89440,53,20,Male
8932,21407,82,92,Female
8933,11637,22,84,Male
8934,60108,84,58,Male
8935,92300,52,81,Male
8936,5919,92,57,Female
8937,89272,3,96,Male
8938,66689,86,25,Female
8939,27258,1,28,Female
8940,91714,83,94,Male
8941,46132,35,34,Male
8942,76323,83,98,Male
8943,71723,15,22,Male
8944,95964,72,100,Female
8945,72650,56,12,Female
8946,69345,88,24,Female
8947,86949,1,13,Female
8948,92971,93,35,Female
8949,53884,1,53,Female
8950,3122,64,50,Male
8951,74660,50,54,Female
8952,58204,75,29,Female
8953,99780,25,46,Male
8954,7121,75,60,Female
8955,11881,41,10,Female
8956,91795,90,79,Female
8957,15089,22,70,Male
8958,79544,76,54,Male
8959,25998,1,95,Female
8960,7053,90,76,Male
8961,10281,29,14,Female
8962,54421,73,53,Male
8963,84338,6,68,Male
8964,17048,77,73,Male
8965,15171,48,56,Male
8966,85794,78,16,Female
8967,91251,1,67,Male
8968,27778,82,62,Female
8969,25048,1,57,Male
8970,17489,58,40,Female
8971,16951,50,70,Female
8972,98283,65,39,Female
8973,38281,1,77,Female
8974,33818,63,32,Male
8975,18036,27,17,Male
8976,9476,62,95,Female
8977,45441,9,60,Female
8978,64751,85,56,Female
8979,36022,8,54,Female
8980,88901,74,11,Female
8981,54029,36,66,Female
8982,70514,74,39,Male
8983,71710,22,54,Female
8984,53333,84,70,Male
8985,25258,35,78,Female
8986,10352,57,19,Male
8987,98322,5,98,Male
8988,8882,86,72,Male
8989,24463,17,68,Male
8990,90690,60,70,Female
8991,52532,47,14,Male
8992,9033,91,84,Female
8993,49104,25,81,Female
8994,80379,58,77,Female
8995,86760,40,78,Female
8996,14989,70,15,Female
8997,36062,1,50,Male
8998,2834,85,86,Male
8999,93715,13,18,Male
9000,89364,59,48,Male
9001,28700,37,44,Male
9002,25177,71,44,Female
9003,49282,1,41,Male
9004,25406,82,52,Male
9005,52940,57,38,Male
9006,94771,74,44,Female
9007,94426,16,12,Male
9008,12595,80,60,Female
9009,46178,3,10,Female
9010,81460,57,91,Female
9011,73944,33,56,Female
9012,58217,78,40,Female
9013,23452,1,67,Male
9014,57253,67,24,Male
9015,19970,38,10,Female
9016,80880,66,20,Female
9017,82662,1,85,Female
9018,19992,81,88,Male
9019,58475,17,94,Male
9020,67015,74,71,Male
9021,50873,51,86,Male
9022,68083,95,70,Female
9023,65995,16,78,Female
9024,14439,81,30,Male
9025,93103,29,96,Male
9026,32425,90,98,Female
9027,82778,1,58,Female
9028,83295,100,95,Male
9029,15436,5,72,Male
9030,68402,87,49,Male
9031,65723,33,87,Male
9032,95447,90,39,Male
9033,7408,25,87,Male
9034,63982,67,56,Female
9035,54617,40,18,Female
9036,71406,56,79,Male
9037,67797,1,47,Male
9038,47276,100,24,Female
9039,39553,13,35,Female
9040,31562,84,91,Male
9041,51038,44,30,Male
9042,62278,82,80,Female
9043,53796,1,81,Male
9044,66411,63,47,Male
9045,51861,36,89,Male
9046,23398,90,69,Female
9047,24564,1,76,Female
9048,20973,100,64,Male
9049,17988,10,24,Male
9050,55326,91,91,Female
9051,33264,22,94,Male
9052,5910,82,74,Male
9053,32821,13,20,Male
9054,95765,81,94,Female
9055,42809,39,25,Female
9056,62647,84,59,Female
9057,38503,1,83,Male
9058,53262,82,36,Female
9059,36549,18,59,Female
9060,50370,77,45,Male
9061,2252,29,17,Male
9062,37997,74,11,Female
9063,67323,1,20,Female
9064,58719,71,85,Female
9065,92,41,23,Male
9066,21892,90,34,Female
9067,62565,1,80,Male
9068,60753,75,19,Female
9069,52865,1,67,Male
9070,57314,74,81,Male
9071,46176,19,21,Male
9072,10589,64,43,Male
9073,79903,1,77,Male
9074,10097,68,33,Male
9075,23426,23,39,Female
9076,66333,63,91,Female
9077,20404,1,33,Male
9078,69848,100,30,Female
9079,55331,1,49,Male
9080,30898,52,72,Male
9081,45428,22,83,Female
9082,99751,63,18,Female
9083,87490,1,15,Male
9084,8985,58,75,Female
9085,45652,41,12,Male
9086,66673,93,42,Male
9087,56718,1,83,Female
9088,52621,75,54,Female
9089,75691,19,38,Male
9090,60916,71,94,Female
9091,37236,51,28,Female
9092,53918,71,17,Male
9093,72838,1,48,Male
9094,2302,66,81,Female
9095,38261,39,90,Male
9096,29327,92,51,Female
9097,79353,22,61,Male
9098,95650,76,16,Female
9099,46104,22,85,Female
9100,93173,81,50,Male
9101,89074,41,90,Male
9102,45024,61,86,Female
9103,29378,1,51,Male
9104,78580,59,87,Female
9105,2435,50,22,Male
9106,3386,56,73,Male
9107,71972,1,82,Female
9108,82758,87,33,Male
9109,3138,21,100,Male
